ALL203A160 , 3255-18_QAML , 15.2
ALL203A159 , 2989-18_QAML , 13.7
ALL203A158 , 2810-18_QAML , 15.5
ALL203A179 , 9534-17_QAML , 17.7
ALL203A178 , 4153-18_QAML , 19.2
ALL203A177 , 4028-18_QAML , 17.1
ALL203A176 , 4026-18_QAML , 18.9
ALL203A175 , 3793-18_QAML , 11.4
ALL203A174 , 3790-18_QAML , 17.6
ALL203A173 , 3559-18_QAML , 18
ALL203A172 , 3558-18_QAML , 13.6
ALL203A184 , 5318-13_QAML , 3.01
ALL203A183 , 4099-18_QAML , 2.52
ALL203A182 , 4098-18_QAML , 2.95
ALL203A181 , 4033-18_QAML , 1.84
ALL203A180 , 4032-18_QAML , 2.48
ALL203A200 , 4816-18_QAML , 0
ALL203A199 , 4577-18_QAML , 0
ALL203A198 , 4576-18_QAML , 0
ALL203A197 , 4376-18_QAML , 0
ALL203A196 , 4354-18_QAML , 0
ALL203A195 , 4327-18_QAML , 0
ALL203A194 , 4324-18_QAML , 0
ALL203A193 , 4323-18_QAML , 0
ALL203A192 , 4322-18_QAML , 0
ALL203A191 , 4315-18_QAML , 0
ALL203A190 , 4314-18_QAML , 0
ALL203A189 , 4264-18_QAML , 0
ALL203A188 , 4107-18_QAML , 0
ALL203A187 , 4106-18_QAML , 0
ALL203A186 , 3955-17_QAML , 0
ALL203A185 , 11202-17_QAML , 0
ALL203A200 , 4816-18_QAML , 2.15
ALL203A199 , 4577-18_QAML , 2.04
ALL203A198 , 4576-18_QAML , 5.69
ALL203A197 , 4376-18_QAML , 2.43
ALL203A196 , 4354-18_QAML , 4.37
ALL203A195 , 4327-18_QAML , 3.2
ALL203A194 , 4324-18_QAML , 2.4
ALL203A193 , 4323-18_QAML , 2.68
ALL203A192 , 4322-18_QAML , 2.48
ALL203A191 , 4315-18_QAML , 2.29
ALL203A190 , 4314-18_QAML , 2.84
ALL203A189 , 4264-18_QAML , 2.9
ALL203A188 , 4107-18_QAML , 2.14
ALL203A187 , 4106-18_QAML , 2.29
ALL203A186 , 3955-17_QAML , 2.15
ALL203A185 , 11202-17_QAML , 2.21
ALL203A200 , 4816-18_QAML , 2.6
ALL203A199 , 4577-18_QAML , 2.1
ALL203A198 , 4576-18_QAML , 4.1
ALL203A197 , 4376-18_QAML , 2.4
ALL203A196 , 4354-18_QAML , 1.96
ALL203A195 , 4327-18_QAML , 3.54
ALL203A194 , 4324-18_QAML , 2.35
ALL203A193 , 4323-18_QAML , 1.93
ALL203A192 , 4322-18_QAML , 2.33
ALL203A191 , 4315-18_QAML , 2.33
ALL203A190 , 4314-18_QAML , 2.22
ALL203A189 , 4264-18_QAML , 2.56
ALL203A188 , 4107-18_QAML , 1.84
ALL203A187 , 4106-18_QAML , 2.66
ALL203A186 , 3955-17_QAML , 2.13
ALL203A185 , 11202-17_QAML , 2.08
